arm,asset,cohort,effect,global_task_id,kind,metric,noise_seed,query_fraction,query_position,total,value
,O1200,B,interaction,5,probe,first5_mse,4698308146476797737,0.75,80,,-0.0008540898561477661
,O1200,B,cc_minus_cw,5,probe,tau1_first5_mse,4698308146476797737,0.75,80,,0.007008664309978485
,O1200,B,wc_minus_ww,5,probe,tau1_first5_mse,4698308146476797737,0.75,80,,0.007062561810016632
,O1200,B,interaction,5,probe,tau1_first5_mse,4698308146476797737,0.75,80,,-5.389750003814697e-05
,O1200,B,cc_minus_cw,5,probe,inference_first5_mse,4698308146476797737,0.75,80,,-0.014023944735527039
,O1200,B,wc_minus_ww,5,probe,inference_first5_mse,4698308146476797737,0.75,80,,-0.014315471053123474
,O1200,B,interaction,5,probe,inference_first5_mse,4698308146476797737,0.75,80,,0.00029152631759643555
,O1200,A,cc_minus_cw,7,probe,full_mse,3060169894559326343,0.25,30,,-0.04766036570072174
,O1200,A,wc_minus_ww,7,probe,full_mse,3060169894559326343,0.25,30,,-0.04684782028198242
,O1200,A,interaction,7,probe,full_mse,3060169894559326343,0.25,30,,-0.0008125454187393188
,O1200,A,cc_minus_cw,7,probe,first5_mse,3060169894559326343,0.25,30,,-0.0482654869556427
,O1200,A,wc_minus_ww,7,probe,first5_mse,3060169894559326343,0.25,30,,-0.047972194850444794
,O1200,A,interaction,7,probe,first5_mse,3060169894559326343,0.25,30,,-0.0002932921051979065
,O1200,A,cc_minus_cw,7,probe,tau1_first5_mse,3060169894559326343,0.25,30,,-0.026795826852321625
,O1200,A,wc_minus_ww,7,probe,tau1_first5_mse,3060169894559326343,0.25,30,,-0.02672327682375908
,O1200,A,interaction,7,probe,tau1_first5_mse,3060169894559326343,0.25,30,,-7.255002856254578e-05
,O1200,A,cc_minus_cw,7,probe,inference_first5_mse,3060169894559326343,0.25,30,,-0.04126620665192604
,O1200,A,wc_minus_ww,7,probe,inference_first5_mse,3060169894559326343,0.25,30,,-0.04085598513484001
,O1200,A,interaction,7,probe,inference_first5_mse,3060169894559326343,0.25,30,,-0.00041022151708602905
,O1200,A,cc_minus_cw,7,probe,full_mse,5106880675780522306,0.75,92,,-0.013628184795379639
,O1200,A,wc_minus_ww,7,probe,full_mse,5106880675780522306,0.75,92,,-0.013273097574710846
,O1200,A,interaction,7,probe,full_mse,5106880675780522306,0.75,92,,-0.0003550872206687927
,O1200,A,cc_minus_cw,7,probe,first5_mse,5106880675780522306,0.75,92,,0.01442023180425167
,O1200,A,wc_minus_ww,7,probe,first5_mse,5106880675780522306,0.75,92,,0.014188077300786972
,O1200,A,interaction,7,probe,first5_mse,5106880675780522306,0.75,92,,0.0002321545034646988
,O1200,A,cc_minus_cw,7,probe,tau1_first5_mse,5106880675780522306,0.75,92,,0.014702396467328072
,O1200,A,wc_minus_ww,7,probe,tau1_first5_mse,5106880675780522306,0.75,92,,0.014460904523730278
,O1200,A,interaction,7,probe,tau1_first5_mse,5106880675780522306,0.75,92,,0.00024149194359779358
,O1200,A,cc_minus_cw,7,probe,inference_first5_mse,5106880675780522306,0.75,92,,0.020742416381835938
,O1200,A,wc_minus_ww,7,probe,inference_first5_mse,5106880675780522306,0.75,92,,0.02091137319803238
,O1200,A,interaction,7,probe,inference_first5_mse,5106880675780522306,0.75,92,,-0.00016895681619644165
,O1200,B,cc_minus_cw,7,probe,full_mse,4594143207052349333,0.25,38,,-0.002198837697505951
,O1200,B,wc_minus_ww,7,probe,full_mse,4594143207052349333,0.25,38,,-0.0027531757950782776
,O1200,B,interaction,7,probe,full_mse,4594143207052349333,0.25,38,,0.0005543380975723267
,O1200,B,cc_minus_cw,7,probe,first5_mse,4594143207052349333,0.25,38,,0.002358078956604004
,O1200,B,wc_minus_ww,7,probe,first5_mse,4594143207052349333,0.25,38,,0.0011350885033607483
,O1200,B,interaction,7,probe,first5_mse,4594143207052349333,0.25,38,,0.0012229904532432556
,O1200,B,cc_minus_cw,7,probe,tau1_first5_mse,4594143207052349333,0.25,38,,0.01034276932477951
,O1200,B,wc_minus_ww,7,probe,tau1_first5_mse,4594143207052349333,0.25,38,,0.010309506207704544
,O1200,B,interaction,7,probe,tau1_first5_mse,4594143207052349333,0.25,38,,3.326311707496643e-05
,O1200,B,cc_minus_cw,7,probe,inference_first5_mse,4594143207052349333,0.25,38,,0.06098492816090584
,O1200,B,wc_minus_ww,7,probe,inference_first5_mse,4594143207052349333,0.25,38,,0.0594269298017025
,O1200,B,interaction,7,probe,inference_first5_mse,4594143207052349333,0.25,38,,0.0015579983592033386
,O1200,B,cc_minus_cw,7,probe,full_mse,4843176701914511588,0.75,114,,-0.018252603709697723
,O1200,B,wc_minus_ww,7,probe,full_mse,4843176701914511588,0.75,114,,-0.020562782883644104
,O1200,B,interaction,7,probe,full_mse,4843176701914511588,0.75,114,,0.0023101791739463806
,O1200,B,cc_minus_cw,7,probe,first5_mse,4843176701914511588,0.75,114,,0.01913943514227867
,O1200,B,wc_minus_ww,7,probe,first5_mse,4843176701914511588,0.75,114,,0.0184368584305048
,O1200,B,interaction,7,probe,first5_mse,4843176701914511588,0.75,114,,0.0007025767117738724
,O1200,B,cc_minus_cw,7,probe,tau1_first5_mse,4843176701914511588,0.75,114,,0.006606856361031532
,O1200,B,wc_minus_ww,7,probe,tau1_first5_mse,4843176701914511588,0.75,114,,0.006317999213933945
,O1200,B,interaction,7,probe,tau1_first5_mse,4843176701914511588,0.75,114,,0.0002888571470975876
,O1200,B,cc_minus_cw,7,probe,inference_first5_mse,4843176701914511588,0.75,114,,0.036527570337057114
,O1200,B,wc_minus_ww,7,probe,inference_first5_mse,4843176701914511588,0.75,114,,0.036428052932024
,O1200,B,interaction,7,probe,inference_first5_mse,4843176701914511588,0.75,114,,9.951740503311157e-05
,O1200,A,cc_minus_cw,12,probe,full_mse,5545119331277237353,0.25,32,,-0.0021301694214344025
,O1200,A,wc_minus_ww,12,probe,full_mse,5545119331277237353,0.25,32,,-0.002179320901632309
,O1200,A,interaction,12,probe,full_mse,5545119331277237353,0.25,32,,4.9151480197906494e-05
,O1200,A,cc_minus_cw,12,probe,first5_mse,5545119331277237353,0.25,32,,-0.0023944638669490814
,O1200,A,wc_minus_ww,12,probe,first5_mse,5545119331277237353,0.25,32,,-0.002457592636346817
,O1200,A,interaction,12,probe,first5_mse,5545119331277237353,0.25,32,,6.31287693977356e-05
,O1200,A,cc_minus_cw,12,probe,tau1_first5_mse,5545119331277237353,0.25,32,,0.002747204154729843
,O1200,A,wc_minus_ww,12,probe,tau1_first5_mse,5545119331277237353,0.25,32,,0.0023512504994869232
,O1200,A,interaction,12,probe,tau1_first5_mse,5545119331277237353,0.25,32,,0.0003959536552429199
,O1200,A,cc_minus_cw,12,probe,inference_first5_mse,5545119331277237353,0.25,32,,-0.0009630806744098663
,O1200,A,wc_minus_ww,12,probe,inference_first5_mse,5545119331277237353,0.25,32,,-0.0010584145784378052
,O1200,A,interaction,12,probe,inference_first5_mse,5545119331277237353,0.25,32,,9.533390402793884e-05
,O1200,A,cc_minus_cw,12,probe,full_mse,6063945589377718727,0.75,95,,0.0012552067637443542
,O1200,A,wc_minus_ww,12,probe,full_mse,6063945589377718727,0.75,95,,0.0011009350419044495
,O1200,A,interaction,12,probe,full_mse,6063945589377718727,0.75,95,,0.00015427172183990479
,O1200,A,cc_minus_cw,12,probe,first5_mse,6063945589377718727,0.75,95,,-0.0020492924377322197
,O1200,A,wc_minus_ww,12,probe,first5_mse,6063945589377718727,0.75,95,,-0.0020056311041116714
,O1200,A,interaction,12,probe,first5_mse,6063945589377718727,0.75,95,,-4.366133362054825e-05
,O1200,A,cc_minus_cw,12,probe,tau1_first5_mse,6063945589377718727,0.75,95,,-0.0021735841874033213
,O1200,A,wc_minus_ww,12,probe,tau1_first5_mse,6063945589377718727,0.75,95,,-0.002248697215691209
,O1200,A,interaction,12,probe,tau1_first5_mse,6063945589377718727,0.75,95,,7.511302828788757e-05
,O1200,A,cc_minus_cw,12,probe,inference_first5_mse,6063945589377718727,0.75,95,,0.0011813268065452576
,O1200,A,wc_minus_ww,12,probe,inference_first5_mse,6063945589377718727,0.75,95,,0.001092568039894104
,O1200,A,interaction,12,probe,inference_first5_mse,6063945589377718727,0.75,95,,8.875876665115356e-05
,O1200,B,cc_minus_cw,12,probe,full_mse,1288635900652328787,0.25,33,,-0.004361394792795181
,O1200,B,wc_minus_ww,12,probe,full_mse,1288635900652328787,0.25,33,,-0.0045319776982069016
,O1200,B,interaction,12,probe,full_mse,1288635900652328787,0.25,33,,0.00017058290541172028
,O1200,B,cc_minus_cw,12,probe,first5_mse,1288635900652328787,0.25,33,,-0.002927688881754875
,O1200,B,wc_minus_ww,12,probe,first5_mse,1288635900652328787,0.25,33,,-0.0030160052701830864
,O1200,B,interaction,12,probe,first5_mse,1288635900652328787,0.25,33,,8.831638842821121e-05
,O1200,B,cc_minus_cw,12,probe,tau1_first5_mse,1288635900652328787,0.25,33,,-0.002757682465016842
,O1200,B,wc_minus_ww,12,probe,tau1_first5_mse,1288635900652328787,0.25,33,,-0.002701881807297468
,O1200,B,interaction,12,probe,tau1_first5_mse,1288635900652328787,0.25,33,,-5.58006577193737e-05
,O1200,B,cc_minus_cw,12,probe,inference_first5_mse,1288635900652328787,0.25,33,,-0.012348666787147522
,O1200,B,wc_minus_ww,12,probe,inference_first5_mse,1288635900652328787,0.25,33,,-0.012196049094200134
,O1200,B,interaction,12,probe,inference_first5_mse,1288635900652328787,0.25,33,,-0.0001526176929473877
,O1200,B,cc_minus_cw,12,probe,full_mse,8916442828729476527,0.75,99,,0.0018030107021331787
,O1200,B,wc_minus_ww,12,probe,full_mse,8916442828729476527,0.75,99,,1.055002212524414e-05
,O1200,B,interaction,12,probe,full_mse,8916442828729476527,0.75,99,,0.0017924606800079346
,O1200,B,cc_minus_cw,12,probe,first5_mse,8916442828729476527,0.75,99,,-0.011129587888717651
,O1200,B,wc_minus_ww,12,probe,first5_mse,8916442828729476527,0.75,99,,-0.013379186391830444
,O1200,B,interaction,12,probe,first5_mse,8916442828729476527,0.75,99,,0.002249598503112793
,O1200,B,cc_minus_cw,12,probe,tau1_first5_mse,8916442828729476527,0.75,99,,0.005958538502454758
,O1200,B,wc_minus_ww,12,probe,tau1_first5_mse,8916442828729476527,0.75,99,,0.006054628640413284
,O1200,B,interaction,12,probe,tau1_first5_mse,8916442828729476527,0.75,99,,-9.609013795852661e-05
,O1200,B,cc_minus_cw,12,probe,inference_first5_mse,8916442828729476527,0.75,99,,0.004227600991725922
,O1200,B,wc_minus_ww,12,probe,inference_first5_mse,8916442828729476527,0.75,99,,0.004434885457158089
,O1200,B,interaction,12,probe,inference_first5_mse,8916442828729476527,0.75,99,,-0.00020728446543216705
,O1200,A,cc_minus_cw,14,probe,full_mse,6673264783416593914,0.25,40,,-0.0006211623549461365
,O1200,A,wc_minus_ww,14,probe,full_mse,6673264783416593914,0.25,40,,-0.001004926860332489
,O1200,A,interaction,14,probe,full_mse,6673264783416593914,0.25,40,,0.00038376450538635254
,O1200,A,cc_minus_cw,14,probe,first5_mse,6673264783416593914,0.25,40,,0.00022675935178995132
,O1200,A,wc_minus_ww,14,probe,first5_mse,6673264783416593914,0.25,40,,0.0003685923293232918
,O1200,A,interaction,14,probe,first5_mse,6673264783416593914,0.25,40,,-0.00014183297753334045
,O1200,A,cc_minus_cw,14,probe,tau1_first5_mse,6673264783416593914,0.25,40,,-0.0005678343586623669
,O1200,A,wc_minus_ww,14,probe,tau1_first5_mse,6673264783416593914,0.25,40,,-0.0003712838515639305
,O1200,A,interaction,14,probe,tau1_first5_mse,6673264783416593914,0.25,40,,-0.00019655050709843636
,O1200,A,cc_minus_cw,14,probe,inference_first5_mse,6673264783416593914,0.25,40,,3.5616569221019745e-05
,O1200,A,wc_minus_ww,14,probe,inference_first5_mse,6673264783416593914,0.25,40,,-6.084516644477844e-05
,O1200,A,interaction,14,probe,inference_first5_mse,6673264783416593914,0.25,40,,9.646173566579819e-05
,O1200,A,cc_minus_cw,14,probe,full_mse,4112929797682724988,0.75,121,,-0.0010286904871463776
,O1200,A,wc_minus_ww,14,probe,full_mse,4112929797682724988,0.75,121,,-0.0013030245900154114
,O1200,A,interaction,14,probe,full_mse,4112929797682724988,0.75,121,,0.0002743341028690338
,O1200,A,cc_minus_cw,14,probe,first5_mse,4112929797682724988,0.75,121,,-0.0011347620747983456
,O1200,A,wc_minus_ww,14,probe,first5_mse,4112929797682724988,0.75,121,,-0.0012019947171211243
,O1200,A,interaction,14,probe,first5_mse,4112929797682724988,0.75,121,,6.72326423227787e-05
,O1200,A,cc_minus_cw,14,probe,tau1_first5_mse,4112929797682724988,0.75,121,,-0.0007112659513950348
,O1200,A,wc_minus_ww,14,probe,tau1_first5_mse,4112929797682724988,0.75,121,,-0.0006167953833937645
,O1200,A,interaction,14,probe,tau1_first5_mse,4112929797682724988,0.75,121,,-9.44705680012703e-05
,O1200,A,cc_minus_cw,14,probe,inference_first5_mse,4112929797682724988,0.75,121,,-0.001929059624671936
,O1200,A,wc_minus_ww,14,probe,inference_first5_mse,4112929797682724988,0.75,121,,-0.0017927810549736023
,O1200,A,interaction,14,probe,inference_first5_mse,4112929797682724988,0.75,121,,-0.00013627856969833374
,O1200,B,cc_minus_cw,14,probe,full_mse,6941690631084841007,0.25,39,,0.002080276608467102
,O1200,B,wc_minus_ww,14,probe,full_mse,6941690631084841007,0.25,39,,0.002014264464378357
,O1200,B,interaction,14,probe,full_mse,6941690631084841007,0.25,39,,6.601214408874512e-05
,O1200,B,cc_minus_cw,14,probe,first5_mse,6941690631084841007,0.25,39,,-3.0446797609329224e-05
,O1200,B,wc_minus_ww,14,probe,first5_mse,6941690631084841007,0.25,39,,0.00037071481347084045
,O1200,B,interaction,14,probe,first5_mse,6941690631084841007,0.25,39,,-0.0004011616110801697
,O1200,B,cc_minus_cw,14,probe,tau1_first5_mse,6941690631084841007,0.25,39,,0.000154910609126091
,O1200,B,wc_minus_ww,14,probe,tau1_first5_mse,6941690631084841007,0.25,39,,0.00022138655185699463
,O1200,B,interaction,14,probe,tau1_first5_mse,6941690631084841007,0.25,39,,-6.647594273090363e-05
,O1200,B,cc_minus_cw,14,probe,inference_first5_mse,6941690631084841007,0.25,39,,0.0003693774342536926
,O1200,B,wc_minus_ww,14,probe,inference_first5_mse,6941690631084841007,0.25,39,,0.0004052910953760147
,O1200,B,interaction,14,probe,inference_first5_mse,6941690631084841007,0.25,39,,-3.591366112232208e-05
,O1200,B,cc_minus_cw,14,probe,full_mse,7799883917981918442,0.75,116,,-0.0011842697858810425
,O1200,B,wc_minus_ww,14,probe,full_mse,7799883917981918442,0.75,116,,-0.0012454837560653687
,O1200,B,interaction,14,probe,full_mse,7799883917981918442,0.75,116,,6.121397018432617e-05
,O1200,B,cc_minus_cw,14,probe,first5_mse,7799883917981918442,0.75,116,,-0.0005408776924014091
,O1200,B,wc_minus_ww,14,probe,first5_mse,7799883917981918442,0.75,116,,-0.0004669027402997017
,O1200,B,interaction,14,probe,first5_mse,7799883917981918442,0.75,116,,-7.397495210170746e-05
,O1200,B,cc_minus_cw,14,probe,tau1_first5_mse,7799883917981918442,0.75,116,,-0.00021140370517969131
,O1200,B,wc_minus_ww,14,probe,tau1_first5_mse,7799883917981918442,0.75,116,,-0.00039198342710733414
,O1200,B,interaction,14,probe,tau1_first5_mse,7799883917981918442,0.75,116,,0.00018057972192764282
,O1200,B,cc_minus_cw,14,probe,inference_first5_mse,7799883917981918442,0.75,116,,-0.0052113644778728485
,O1200,B,wc_minus_ww,14,probe,inference_first5_mse,7799883917981918442,0.75,116,,-0.005188856273889542
,O1200,B,interaction,14,probe,inference_first5_mse,7799883917981918442,0.75,116,,-2.2508203983306885e-05
,O1200,A,cc_minus_cw,20,probe,full_mse,3228420230932740579,0.25,31,,-0.0007779747247695923
,O1200,A,wc_minus_ww,20,probe,full_mse,3228420230932740579,0.25,31,,-0.0008465796709060669
,O1200,A,interaction,20,probe,full_mse,3228420230932740579,0.25,31,,6.860494613647461e-05
,O1200,A,cc_minus_cw,20,probe,first5_mse,3228420230932740579,0.25,31,,-0.0030840113759040833
,O1200,A,wc_minus_ww,20,probe,first5_mse,3228420230932740579,0.25,31,,-0.0028609037399291992
,O1200,A,interaction,20,probe,first5_mse,3228420230932740579,0.25,31,,-0.00022310763597488403
,O1200,A,cc_minus_cw,20,probe,tau1_first5_mse,3228420230932740579,0.25,31,,-0.0022872518748044968
,O1200,A,wc_minus_ww,20,probe,tau1_first5_mse,3228420230932740579,0.25,31,,-0.0021657831966876984
,O1200,A,interaction,20,probe,tau1_first5_mse,3228420230932740579,0.25,31,,-0.0001214686781167984
,O1200,A,cc_minus_cw,20,probe,inference_first5_mse,3228420230932740579,0.25,31,,-0.0020573288202285767
,O1200,A,wc_minus_ww,20,probe,inference_first5_mse,3228420230932740579,0.25,31,,-0.0022566504776477814
,O1200,A,interaction,20,probe,inference_first5_mse,3228420230932740579,0.25,31,,0.0001993216574192047
,O1200,A,cc_minus_cw,20,probe,full_mse,166261170614490845,0.75,94,,0.0008867084980010986
,O1200,A,wc_minus_ww,20,probe,full_mse,166261170614490845,0.75,94,,0.0010333359241485596
,O1200,A,interaction,20,probe,full_mse,166261170614490845,0.75,94,,-0.00014662742614746094
,O1200,A,cc_minus_cw,20,probe,first5_mse,166261170614490845,0.75,94,,-0.0035460591316223145
,O1200,A,wc_minus_ww,20,probe,first5_mse,166261170614490845,0.75,94,,-0.0037250667810440063
,O1200,A,interaction,20,probe,first5_mse,166261170614490845,0.75,94,,0.0001790076494216919
,O1200,A,cc_minus_cw,20,probe,tau1_first5_mse,166261170614490845,0.75,94,,-0.002924516797065735
,O1200,A,wc_minus_ww,20,probe,tau1_first5_mse,166261170614490845,0.75,94,,-0.0029884353280067444
,O1200,A,interaction,20,probe,tau1_first5_mse,166261170614490845,0.75,94,,6.391853094100952e-05
,O1200,A,cc_minus_cw,20,probe,inference_first5_mse,166261170614490845,0.75,94,,-0.0012814961373806
,O1200,A,wc_minus_ww,20,probe,inference_first5_mse,166261170614490845,0.75,94,,-0.0012919344007968903
,O1200,A,interaction,20,probe,inference_first5_mse,166261170614490845,0.75,94,,1.0438263416290283e-05
,O1200,B,cc_minus_cw,20,probe,full_mse,1347094762221098555,0.25,32,,0.0026216991245746613
,O1200,B,wc_minus_ww,20,probe,full_mse,1347094762221098555,0.25,32,,0.0024397186934947968
,O1200,B,interaction,20,probe,full_mse,1347094762221098555,0.25,32,,0.0001819804310798645
,O1200,B,cc_minus_cw,20,probe,first5_mse,1347094762221098555,0.25,32,,-0.0011871382594108582
,O1200,B,wc_minus_ww,20,probe,first5_mse,1347094762221098555,0.25,32,,-0.0015067234635353088
,O1200,B,interaction,20,probe,first5_mse,1347094762221098555,0.25,32,,0.0003195852041244507
,O1200,B,cc_minus_cw,20,probe,tau1_first5_mse,1347094762221098555,0.25,32,,0.00047539547085762024
,O1200,B,wc_minus_ww,20,probe,tau1_first5_mse,1347094762221098555,0.25,32,,0.000636618584394455
,O1200,B,interaction,20,probe,tau1_first5_mse,1347094762221098555,0.25,32,,-0.00016122311353683472
,O1200,B,cc_minus_cw,20,probe,inference_first5_mse,1347094762221098555,0.25,32,,-0.0009241923689842224
,O1200,B,wc_minus_ww,20,probe,inference_first5_mse,1347094762221098555,0.25,32,,-0.00098525732755661
,O1200,B,interaction,20,probe,inference_first5_mse,1347094762221098555,0.25,32,,6.10649585723877e-05
,O1200,B,cc_minus_cw,20,probe,full_mse,8043149644140822759,0.75,95,,-0.00044786930084228516
,O1200,B,wc_minus_ww,20,probe,full_mse,8043149644140822759,0.75,95,,-0.0006264150142669678
,O1200,B,interaction,20,probe,full_mse,8043149644140822759,0.75,95,,0.00017854571342468262
,O1200,B,cc_minus_cw,20,probe,first5_mse,8043149644140822759,0.75,95,,0.0011458396911621094
,O1200,B,wc_minus_ww,20,probe,first5_mse,8043149644140822759,0.75,95,,0.0008791238069534302
,O1200,B,interaction,20,probe,first5_mse,8043149644140822759,0.75,95,,0.0002667158842086792
,O1200,B,cc_minus_cw,20,probe,tau1_first5_mse,8043149644140822759,0.75,95,,-0.000438932329416275
,O1200,B,wc_minus_ww,20,probe,tau1_first5_mse,8043149644140822759,0.75,95,,-0.0011728070676326752
,O1200,B,interaction,20,probe,tau1_first5_mse,8043149644140822759,0.75,95,,0.0007338747382164001
,O1200,B,cc_minus_cw,20,probe,inference_first5_mse,8043149644140822759,0.75,95,,-0.004196584224700928
,O1200,B,wc_minus_ww,20,probe,inference_first5_mse,8043149644140822759,0.75,95,,-0.005043298006057739
,O1200,B,interaction,20,probe,inference_first5_mse,8043149644140822759,0.75,95,,0.0008467137813568115
,O1200,A,cc_minus_cw,25,probe,full_mse,2197700932143374439,0.25,35,,-0.0024389363825321198
,O1200,A,wc_minus_ww,25,probe,full_mse,2197700932143374439,0.25,35,,-0.0027435384690761566
,O1200,A,interaction,25,probe,full_mse,2197700932143374439,0.25,35,,0.00030460208654403687
,O1200,A,cc_minus_cw,25,probe,first5_mse,2197700932143374439,0.25,35,,-0.0029214173555374146
,O1200,A,wc_minus_ww,25,probe,first5_mse,2197700932143374439,0.25,35,,-0.0027793757617473602
,O1200,A,interaction,25,probe,first5_mse,2197700932143374439,0.25,35,,-0.00014204159379005432
,O1200,A,cc_minus_cw,25,probe,tau1_first5_mse,2197700932143374439,0.25,35,,-0.0008229347877204418
,O1200,A,wc_minus_ww,25,probe,tau1_first5_mse,2197700932143374439,0.25,35,,-0.0008483603596687317
,O1200,A,interaction,25,probe,tau1_first5_mse,2197700932143374439,0.25,35,,2.542557194828987e-05
,O1200,A,cc_minus_cw,25,probe,inference_first5_mse,2197700932143374439,0.25,35,,-0.001338023692369461
,O1200,A,wc_minus_ww,25,probe,inference_first5_mse,2197700932143374439,0.25,35,,-0.0012410786002874374
,O1200,A,interaction,25,probe,inference_first5_mse,2197700932143374439,0.25,35,,-9.694509208202362e-05
,O1200,A,cc_minus_cw,25,probe,full_mse,7313767176395743740,0.75,104,,-0.00024481117725372314
,O1200,A,wc_minus_ww,25,probe,full_mse,7313767176395743740,0.75,104,,-0.0009972453117370605
,O1200,A,interaction,25,probe,full_mse,7313767176395743740,0.75,104,,0.0007524341344833374
,O1200,A,cc_minus_cw,25,probe,first5_mse,7313767176395743740,0.75,104,,0.005020439624786377
,O1200,A,wc_minus_ww,25,probe,first5_mse,7313767176395743740,0.75,104,,0.0037329643964767456
,O1200,A,interaction,25,probe,first5_mse,7313767176395743740,0.75,104,,0.0012874752283096313
,O1200,A,cc_minus_cw,25,probe,tau1_first5_mse,7313767176395743740,0.75,104,,-0.0007876008749008179
,O1200,A,wc_minus_ww,25,probe,tau1_first5_mse,7313767176395743740,0.75,104,,-0.0010212324559688568
,O1200,A,interaction,25,probe,tau1_first5_mse,7313767176395743740,0.75,104,,0.00023363158106803894
,O1200,A,cc_minus_cw,25,probe,inference_first5_mse,7313767176395743740,0.75,104,,0.007454007863998413
,O1200,A,wc_minus_ww,25,probe,inference_first5_mse,7313767176395743740,0.75,104,,0.007414102554321289
,O1200,A,interaction,25,probe,inference_first5_mse,7313767176395743740,0.75,104,,3.9905309677124023e-05
,O1200,B,cc_minus_cw,25,probe,full_mse,5172841219135816146,0.25,29,,0.001256059855222702
,O1200,B,wc_minus_ww,25,probe,full_mse,5172841219135816146,0.25,29,,0.0007682107388973236
,O1200,B,interaction,25,probe,full_mse,5172841219135816146,0.25,29,,0.0004878491163253784
,O1200,B,cc_minus_cw,25,probe,first5_mse,5172841219135816146,0.25,29,,0.0007245913147926331
,O1200,B,wc_minus_ww,25,probe,first5_mse,5172841219135816146,0.25,29,,0.00012916326522827148
,O1200,B,interaction,25,probe,first5_mse,5172841219135816146,0.25,29,,0.0005954280495643616
,O1200,B,cc_minus_cw,25,probe,tau1_first5_mse,5172841219135816146,0.25,29,,0.0001518595963716507
,O1200,B,wc_minus_ww,25,probe,tau1_first5_mse,5172841219135816146,0.25,29,,0.00019834004342556
,O1200,B,interaction,25,probe,tau1_first5_mse,5172841219135816146,0.25,29,,-4.64804470539093e-05
,O1200,B,cc_minus_cw,25,probe,inference_first5_mse,5172841219135816146,0.25,29,,0.0008087251335382462
,O1200,B,wc_minus_ww,25,probe,inference_first5_mse,5172841219135816146,0.25,29,,0.0008372385054826736
,O1200,B,interaction,25,probe,inference_first5_mse,5172841219135816146,0.25,29,,-2.851337194442749e-05
,O1200,B,cc_minus_cw,25,probe,full_mse,5635482954592866291,0.75,87,,0.0007777437567710876
,O1200,B,wc_minus_ww,25,probe,full_mse,5635482954592866291,0.75,87,,0.0003301277756690979
,O1200,B,interaction,25,probe,full_mse,5635482954592866291,0.75,87,,0.00044761598110198975
,O1200,B,cc_minus_cw,25,probe,first5_mse,5635482954592866291,0.75,87,,0.005857720971107483
,O1200,B,wc_minus_ww,25,probe,first5_mse,5635482954592866291,0.75,87,,0.003319293260574341
,O1200,B,interaction,25,probe,first5_mse,5635482954592866291,0.75,87,,0.002538427710533142
,O1200,B,cc_minus_cw,25,probe,tau1_first5_mse,5635482954592866291,0.75,87,,-0.0010955408215522766
,O1200,B,wc_minus_ww,25,probe,tau1_first5_mse,5635482954592866291,0.75,87,,-0.001357927918434143
,O1200,B,interaction,25,probe,tau1_first5_mse,5635482954592866291,0.75,87,,0.00026238709688186646
,O1200,B,cc_minus_cw,25,probe,inference_first5_mse,5635482954592866291,0.75,87,,0.0044974833726882935
,O1200,B,wc_minus_ww,25,probe,inference_first5_mse,5635482954592866291,0.75,87,,0.004431203007698059
,O1200,B,interaction,25,probe,inference_first5_mse,5635482954592866291,0.75,87,,6.628036499023438e-05
,O1200,A,cc_minus_cw,34,probe,full_mse,7570421501061691922,0.25,68,,-0.000871703028678894
,O1200,A,wc_minus_ww,34,probe,full_mse,7570421501061691922,0.25,68,,-0.00034540146589279175
,O1200,A,interaction,34,probe,full_mse,7570421501061691922,0.25,68,,-0.0005263015627861023
,O1200,A,cc_minus_cw,34,probe,first5_mse,7570421501061691922,0.25,68,,0.0009539872407913208
,O1200,A,wc_minus_ww,34,probe,first5_mse,7570421501061691922,0.25,68,,0.0011154673993587494
,O1200,A,interaction,34,probe,first5_mse,7570421501061691922,0.25,68,,-0.0001614801585674286
,O1200,A,cc_minus_cw,34,probe,tau1_first5_mse,7570421501061691922,0.25,68,,-0.002858385443687439
,O1200,A,wc_minus_ww,34,probe,tau1_first5_mse,7570421501061691922,0.25,68,,-0.0021774284541606903
,O1200,A,interaction,34,probe,tau1_first5_mse,7570421501061691922,0.25,68,,-0.0006809569895267487
,O1200,A,cc_minus_cw,34,probe,inference_first5_mse,7570421501061691922,0.25,68,,0.0009303316473960876
,O1200,A,wc_minus_ww,34,probe,inference_first5_mse,7570421501061691922,0.25,68,,0.0009239688515663147
,O1200,A,interaction,34,probe,inference_first5_mse,7570421501061691922,0.25,68,,6.362795829772949e-06
,O1200,A,cc_minus_cw,34,probe,full_mse,5052251981188736845,0.75,206,,0.0014955773949623108
,O1200,A,wc_minus_ww,34,probe,full_mse,5052251981188736845,0.75,206,,0.0022333934903144836
,O1200,A,interaction,34,probe,full_mse,5052251981188736845,0.75,206,,-0.0007378160953521729
,O1200,A,cc_minus_cw,34,probe,first5_mse,5052251981188736845,0.75,206,,0.002652237191796303
,O1200,A,wc_minus_ww,34,probe,first5_mse,5052251981188736845,0.75,206,,0.0022145826369524
,O1200,A,interaction,34,probe,first5_mse,5052251981188736845,0.75,206,,0.0004376545548439026
,O1200,A,cc_minus_cw,34,probe,tau1_first5_mse,5052251981188736845,0.75,206,,-0.004194032400846481
,O1200,A,wc_minus_ww,34,probe,tau1_first5_mse,5052251981188736845,0.75,206,,-0.0022193826735019684
